Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
128,Nico Elvedi,SUI,DF,M'Gladbach,21,1996,30,2623,87,85.7,29.1,30,87,27,0,,0,1.70,46,37,+9,+0.31,-0.51,41.9,44.6,-2.7,-0.09,-0.64
129,Breel Embolo,SUI,FW,Schalke 04,21,1997,20,1345,67,44.0,14.9,15,82,6,5,23,1,0.85,17,26,-9,-0.60,-0.13,20.1,23.6,-3.4,-0.23,-0.18
130,Panzu Ernesto,ANG,DF,Hertha BSC,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
131,Patrick Erras,GER,MF,Nürnberg,23,1995,19,1222,64,39.9,13.6,13,90,12,6,9,11,0.74,9,32,-23,-1.69,-0.76,14.5,22.8,-8.2,-0.61,-0.17
132,Michael Esser,GER,GK,Hannover 96,30,1987,32,2880,90,94.1,32.0,32,90,32,0,,1,0.66,29,66,-37,-1.16,+0.34,35.0,63.1,-28.2,-0.88,+0.31
133,Alexander Esswein,GER,FW|MF,Hertha BSC,28,1990,0,,,,,0,,0,0,,1,,,,,,,,,,,
134,Alexander Esswein,GER,MF|FW,Stuttgart,28,1990,17,1251,74,40.9,13.9,15,80,6,2,28,0,0.82,14,28,-14,-1.01,+0.19,14.2,23.2,-9.0,-0.65,-0.09
135,Ewerton,BRA,DF,Nürnberg,29,1989,18,1341,75,43.8,14.9,15,86,12,3,19,6,0.44,9,21,-12,-0.81,+0.77,14.5,24.1,-9.5,-0.64,-0.24
136,Marco Fabián,MEX,FW,Eint Frankfurt,29,1989,1,62,62,2.0,0.7,1,62,0,0,,1,0.00,0,1,-1,-1.45,-1.84,0.1,1.1,-1.0,-1.43,-1.66
137,Ralf Fährmann,GER,GK,Schalke 04,29,1988,17,1470,86,48.0,16.3,16,90,16,1,29,9,0.88,18,26,-8,-0.49,+0.08,22.5,22.6,0.0,0.00,+0.25
138,Simon Falette,GUI,DF,Eint Frankfurt,26,1992,7,600,86,19.6,6.7,7,86,6,0,,19,0.86,8,14,-6,-0.90,-1.56,9.8,11.3,-1.6,-0.24,-0.53
139,Felipe,BRA,DF,Hannover 96,31,1987,17,1095,64,35.8,12.2,14,76,9,3,11,1,0.53,9,22,-13,-1.07,+0.17,11.5,24.6,-13.0,-1.07,-0.27
140,Ohis Felix Uduokhai,GER,DF,Wolfsburg,20,1997,11,244,22,8.0,2.7,2,95,2,9,6,20,2.64,6,3,+3,+1.11,+0.82,2.9,4.3,-1.4,-0.51,-0.53
141,Gelson Fernandes,SUI,MF,Eint Frankfurt,31,1986,28,2225,79,72.7,24.7,28,79,17,0,,1,1.43,36,33,+3,+0.12,-0.85,38.4,38.6,-0.2,-0.01,-0.73
142,Oliver Fink,GER,MF,Düsseldorf,36,1982,18,1055,59,34.5,11.7,13,78,5,5,9,2,1.67,20,19,+1,+0.09,+0.85,17.4,17.5,-0.1,-0.01,+0.67
143,Alfreð Finnbogason,ISL,FW,Augsburg,29,1989,18,1335,74,43.6,14.8,17,75,5,1,63,0,1.06,22,24,-2,-0.13,+0.80,23.9,21.2,+2.7,+0.18,+1.14
144,Mark Flekken,NED,GK,Freiburg,25,1993,1,90,90,2.9,1.0,1,90,1,0,,27,3.00,5,1,+4,+4.00,+4.58,0.9,1.1,-0.2,-0.23,+0.38
145,Philip Fontein,GER,MF,Schalke 04,24,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,
146,Emil Forsberg,SWE,MF|FW,RB Leipzig,26,1991,20,1249,62,40.8,13.9,14,81,3,6,20,2,2.10,35,16,+19,+1.37,+0.62,31.9,16.5,+15.4,+1.11,+0.62
147,Iver Fossum,NOR,MF,Hannover 96,22,1996,9,455,51,14.9,5.1,5,82,3,4,11,14,0.78,5,15,-10,-1.98,-0.94,4.7,10.1,-5.4,-1.07,-0.20
148,Raphael Framberger,GER,DF|MF,Augsburg,22,1995,7,548,78,17.9,6.1,6,90,6,1,7,11,0.14,7,13,-6,-0.99,-0.48,9.1,9.1,0.0,+0.01,+0.57
149,Dominik Franke,GER,DF,Wolfsburg,19,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,
150,Mike Frantz,GER,MF|FW,Freiburg,31,1986,31,2216,71,72.4,24.6,29,75,8,2,19,0,1.00,36,49,-13,-0.53,-0.31,26.6,47.3,-20.7,-0.84,-0.89
151,Marco Friedl,AUT,DF,Werder Bremen,20,1998,7,474,68,15.5,5.3,5,81,4,2,34,27,2.00,11,9,+2,+0.38,+0.14,6.8,10.0,-3.2,-0.61,-0.50
152,Constantin Frommann,GER,GK,Freiburg,20,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,
153,Christian Früchtl,GER,GK,Bayern Munich,18,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
154,Alexander Fuchs,GER,MF|FW,Nürnberg,21,1997,9,655,73,21.4,7.3,8,78,2,1,30,12,0.67,2,14,-12,-1.65,-0.53,7.5,11.4,-3.9,-0.53,-0.03
155,Niclas Füllkrug,GER,FW,Hannover 96,25,1993,14,1112,79,36.3,12.4,13,85,11,1,4,0,0.71,12,27,-15,-1.21,-0.06,13.6,24.5,-10.9,-0.88,+0.02
156,Mijat Gaćinović,SRB,MF,Eint Frankfurt,23,1995,29,1626,56,53.1,18.1,16,82,9,13,24,0,1.41,29,28,+1,+0.06,-0.64,29.8,29.6,+0.3,+0.01,-0.38
